STRUCTURE,STRUCTURE_ID,ACTION,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,TIME_PERIOD:Time period or range,OBS_VALUE:Observation Value,UNIT_MULT:Unit Multiplier,TIME_FORMAT:Time Format,BREAKS:Breaks,COVERAGE:Coverage,DECIMALS:Decimals,TITLE_TS:Title (tseries level),OBS_CONF:Observation confidentiality,OBS_PRE_BREAK:Pre-Break Observation,OBS_STATUS:Observation Status
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1963-11,22.916992,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1963-12,23.014928,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-01,23.014928,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-02,23.014928,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-03,23.014928,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-04,23.308736,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-05,23.406671,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-06,23.308736,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-07,23.308736,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-08,23.504607,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-09,23.798415,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-10,24.190158,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-11,24.092223,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1964-12,24.092223,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-01,24.581902,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-02,24.483966,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-03,24.679838,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-04,25.169517,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-05,25.071581,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-06,24.973645,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-07,24.875709,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-08,24.973645,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-09,25.365389,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-10,25.659196,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-11,25.463325,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1965-12,25.56126,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-01,25.855068,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-02,26.05094,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-03,26.05094,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-04,26.442683,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-05,26.246812,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-06,26.246812,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-07,26.344747,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-08,26.148876,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-09,26.540619,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-10,26.736491,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-11,26.442683,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1966-12,26.736491,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-01,27.030298,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-02,27.128234,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-03,27.22617,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-04,27.324106,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-05,27.030298,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-06,26.932363,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-07,26.932363,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-08,27.128234,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-09,27.617914,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-10,28.009657,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-11,27.911721,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1967-12,28.205529,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-01,28.499336,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-02,28.597272,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-03,28.597272,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-04,28.695208,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-05,28.695208,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-06,28.499336,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-07,28.499336,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-08,28.695208,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-09,29.380759,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-10,29.380759,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-11,29.478695,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1968-12,29.282823,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-01,29.478695,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-02,29.478695,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-03,29.772503,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-04,29.968374,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-05,30.06631,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-06,30.06631,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-07,30.458054,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-08,30.751861,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-09,31.045669,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-10,31.143605,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-11,31.045669,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1969-12,31.241541,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-01,31.956407,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-02,31.956407,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-03,32.272807,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-04,32.589207,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-05,32.483741,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-06,32.483741,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-07,32.483741,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-08,32.378274,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-09,32.905607,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-10,33.432941,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-11,33.432941,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1970-12,33.643874,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-01,33.960274,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-02,33.960274,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-03,34.065741,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-04,34.487608,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-05,34.593074,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-06,34.698541,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-07,34.698541,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-08,34.698541,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-09,35.542275,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-10,35.647741,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-11,35.331341,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1971-12,35.331341,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-01,35.331341,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-02,35.542275,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-03,35.858675,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-04,36.280541,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-05,36.386008,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-06,36.386008,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-07,36.386008,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-08,36.702408,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-09,36.913342,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-10,37.124275,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-11,37.018808,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1972-12,37.335208,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-01,37.651608,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-02,37.968008,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-03,38.917209,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-04,39.655475,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-05,40.288276,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-06,40.393742,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-07,40.710142,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-08,41.026542,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-09,42.186676,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-10,42.397609,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-11,42.714009,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1973-12,44.085076,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-01,45.983477,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-02,47.460011,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-03,47.776411,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-04,48.936544,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-05,49.147478,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-06,49.463878,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-07,50.413078,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-08,50.940411,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-09,51.678678,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-10,52.838812,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-11,53.260679,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,M: Monthly,JP: Japan,"628: Index, 2010 = 100",1974-12,53.366145,0: Units,,,,,,F: Free,,A: Normal value
